,molecular_weight_1,molecular_weight_2,molecular_weight_3,molecular_weight_4,hydrophobicity_1,hydrophobicity_2,hydrophobicity_3,hydrophobicity_4,node_degree_1,node_degree_2,node_degree_3,node_degree_4,node_weighted_degree_1,node_weighted_degree_2,node_weighted_degree_3,node_weighted_degree_4,residue_count_1,residue_count_2,residue_count_3,residue_count_4,clustering_coeff_1,clustering_coeff_2,clustering_coeff_3,clustering_coeff_4,conservation_score_1,conservation_score_2,conservation_score_3,conservation_score_4,bulkiness_1,bulkiness_2,bulkiness_3,bulkiness_4,polarity_1,polarity_2,polarity_3,polarity_4,turn_tendency_1,turn_tendency_2,turn_tendency_3,turn_tendency_4,coil_tendency_1,coil_tendency_2,coil_tendency_3,coil_tendency_4,flexibility_1,flexibility_2,flexibility_3,flexibility_4,partial_specific_volume_1,partial_specific_volume_2,partial_specific_volume_3,partial_specific_volume_4,refractive_index_1,refractive_index_2,refractive_index_3,refractive_index_4,compressibility_1,compressibility_2,compressibility_3,compressibility_4,class
1LOP,97.04348517693107,84.61583540850567,20.48590335020417,10.71575298444377,1.3024906775608887,0.2860800999323237,0.7355858496841142,1.2563972993555863,7.010020154649496,5.771853941137223,1.64844636609425,0.691846964355055,132.2682123938205,78.60711732507484,52.87219107052395,22.448824486875388,8.310132537236797,6.834460942064748,1.8833348242833357,1.4551323728139183,0.4362681657587799,0.35799598918550246,0.10150666387453464,0.03261463670130164,0.605161185665669,0.5504304735054082,0.11769564668724786,0.007445825031997763,11.38046931303041,9.740813477856694,2.5041573439924143,1.8691205883945636,15.444125124124511,9.630294775198017,6.462907038020437,6.758225580820789,0.7938087616304558,0.6501270075547665,0.18054967200230976,0.15045841628252324,0.785924784641817,0.6593591656528905,0.17330779185353598,0.12199009866238957,1.5496039389661658,1.1855043168470996,0.4166050087016645,0.46115536162178933,66.34766024425232,57.366975392718125,14.28323480020426,9.125738794406658,12.988648508688124,10.572159953934952,3.075081070229095,3.1520722764532945,22.735477999738723,20.260282843570494,4.619761520114809,1.1458094729864272,6.6
1MJC,92.96824082377542,16.19619404767974,12.260821056183833,14.032212419578661,0.7454668541589585,0.058621870762606304,0.6392956912091402,1.308938117000435,6.7833204336446835,1.1110542044406495,1.0955583793850237,0.8725578214470086,45.53431256460157,6.51070580027706,15.243713627999199,13.302925442154882,4.3726072525809,0.7298619789103142,0.7720471707088695,1.3003308914524774,0.44272656299723606,0.07565285390559655,0.05633522383730745,0.040210619001233176,0.6068952253582929,0.10857764094024862,0.04398041794045982,0.009957836405038823,10.925350708810862,1.8398119180865073,1.9298962701599471,2.375339446423191,11.801842396955873,1.7204377947265226,5.8813766267291125,7.170760001842477,0.826549039062721,0.1398217863832601,0.10837069941321517,0.19605111769713296,0.803750394047748,0.137983970208629,0.09729571855354216,0.16313613733556503,1.2728285255863325,0.2073326561580218,0.3867003008380593,0.5494443318198335,63.67617326366513,10.929373576883162,9.734364420387475,11.409273802310366,11.592347342577217,1.9139223512694705,2.901193519180807,4.033844951535844,22.47829240821218,3.9901349912829334,1.970365022811428,1.4742163817829,5.24
1NYF,97.94672870023948,21.03999946064589,14.474233602436898,14.27049104526814,0.9005765466390631,0.10961062150246523,0.6375384047624961,1.440575827170804,6.371470236757829,1.2948618527652374,1.3175643541555935,1.0021071533153412,42.5247670116919,7.212464501118463,18.315321127320267,13.460550284926807,2.9886029223237367,0.625839973144645,0.5558569203829411,0.6205827011172825,0.44632504756386915,0.09324232775753868,0.07235228692366172,0.040727927405795,0.6017217023173838,0.1326761191661384,0.07135200609581925,0.009596128604894415,11.490153253284827,2.441844478683632,1.8018483827121434,2.3610800030459025,12.943003421111841,2.3656101375053407,5.460129504727201,9.717664451778642,0.7748044334132393,0.15997544872721856,0.1475747052320396,0.18320812039646708,0.7660761264789658,0.16129856529702444,0.1266860239654778,0.1515706912500584,1.3669569036553513,0.2785831588291321,0.32652860754100166,0.5269100633525235,66.79870697220186,14.268990476144511,10.043309148503504,12.65151690036138,13.229327288827351,2.7118635224058774,2.7835352946715077,4.528393022691068,22.55391856515162,4.920536056940665,2.9569186145461517,1.3295761545824716,4.54
1PBA,101.76667952236909,33.332623342573484,15.134603045420995,8.031729168382931,1.0891379887230812,0.19665768704515033,0.8835583056821011,1.1067726460427092,6.043813840508646,1.845062009914916,0.9706130803094826,0.5590339409784884,54.09725557192048,12.184435535376291,16.216860845676244,11.115630195233658,4.853252306241268,1.497790744067817,1.013330004367751,1.013461153627173,0.4656366506471714,0.1453337765717972,0.07808200745860176,0.023921660018673158,0.614953352962767,0.20734472195044754,0.07404728494142995,0.005029090205391325,12.035277189132204,3.8455128497242455,2.0486959182948197,1.397767469130108,18.139745683491398,5.212519907560624,6.593127547916726,9.442696766252617,0.7311036416135221,0.23103379052895803,0.13988123707346625,0.12456607961900971,0.7351373660163661,0.23642157787407148,0.12323460806723034,0.09194218150295591,1.6094798394713354,0.5039924557653441,0.33908253559417456,0.42052308371621644,69.78933503259023,22.473255218244017,11.371022411338597,6.442144561976758,13.50855543066899,4.220692892607967,2.748144373115388,2.2634034372319034,23.303014400998922,7.808571708009917,2.9612599135932696,1.0047746978243548,6.8
1PCA,100.67844574891332,87.06961134366264,13.149241052090135,8.10722957782047,1.6340153009130594,0.27570872212999814,1.1705150064550156,0.7428873706866234,7.169949225538394,6.007511152299928,0.882381984814687,0.4723933839904644,115.41410636330701,74.90829302862369,32.12210552197402,23.573073375744073,19.499383931266728,16.338379857361165,3.261917409801779,2.163306580914266,0.4328275495280988,0.36760804553441295,0.05562129055721279,0.019360040467177993,0.6062795085368954,0.5539788895608071,0.050201491343351855,0.005743401581239032,12.233094875042212,10.173319194985028,1.9701156538889821,1.3273053162356652,14.9660104295247,9.42202112994859,7.4201520493587925,4.579330800015684,0.8242883432189357,0.6753871983106925,0.14710841513144957,0.10019106219413512,0.8136043198468859,0.6810166101084805,0.1228224425232775,0.07803744740057214,1.6517509634971126,1.2361182912700712,0.46164422559997703,0.30665824583697404,70.85788900045357,59.9196731527376,10.366058340085049,6.700790670302016,13.977206158063012,11.168153976851894,2.9331260676972972,2.2514635017079874,22.847036273850193,20.340803726409444,2.323813744511547,0.837445031838009,6.8
1PGB,92.9513141947928,8.4337355821299,9.309725794438416,9.291256505307706,0.7485217933736842,0.06611754850545856,0.5286689013113053,1.1453819287206792,5.976194530557819,0.526144649392961,0.7686678252167483,0.945511808304848,34.84868073022642,2.8841585393474607,11.562152336369593,19.523547111225394,4.464609015708431,0.4006360290664656,0.6396248500395182,0.9170643378975623,0.47175345851917044,0.040990313738885086,0.05488526813366618,0.044866575332729676,0.5992674708884029,0.05463940188759998,0.02875356179443009,0.00818345679539358,11.049786650404764,0.9970369757147167,1.2129838181845012,1.3577992323897996,11.456537929965931,1.0442561400483974,3.459709644502093,8.14429391935774,0.7549866545227548,0.06818193881651345,0.09703017665555488,0.11085878517448965,0.7483462036402087,0.06777650589340498,0.0738578774815309,0.09041222031827953,1.3117626580458281,0.11911097592099933,0.2669441450245919,0.45078697651678684,62.906894341856585,5.6698314820640245,6.974948090654538,7.4917878369010324,11.840697179110526,1.0746660040477511,1.7538349402368243,2.559842847555891,22.551139068270565,2.0532155626058355,1.4119658723945174,0.8996389513352401,6.0
1PIN,101.64969447154436,114.75065012176104,10.880279650377483,8.53815798094985,1.3917391649479278,0.8323595464946707,0.8105156549460412,0.7940509188615945,6.700358272103601,7.566752475034192,0.6220970369394241,0.5689941096191926,87.8564871570957,72.65382989834778,27.13109828959511,25.718473294910265,8.754219027868267,9.275387445712353,1.4475371715867247,1.6769669791118,0.4460191316294002,0.4961006781158839,0.046477389536843064,0.025478803128847226,0.6109304500981435,0.7362530738083811,0.027333794395775126,0.005370292359237992,11.190110993199333,12.51951016986983,1.3949455451739285,1.6396509773472074,17.13443901172891,14.416271418089805,7.640094059695964,5.491338863487688,0.8095081574309404,0.916864484476485,0.09756177702728032,0.1437035949834755,0.8105344270561256,0.9281114173151788,0.08429422117771534,0.11677815534890797,1.8112151666019483,1.7363926014334832,0.498445742551736,0.37296272484680454,69.71438518495049,77.88612683734792,8.406527246771006,8.156042859776186,13.777440614667032,14.504963096205971,2.6929333153662376,2.79565559473954,22.568372000009923,26.67039555461838,1.4046549352223696,1.0834671626390326,9.44
1PKS,99.196964559753,47.96982831969006,15.07009151930852,12.668166989894534,1.1085536835080323,0.3213482008625802,0.5220083524415996,1.2143758046557964,6.8002444595101785,3.1576396590874616,1.1294593161837299,0.9162730562413083,60.424971129923684,22.41378525023949,21.247433822658216,20.166062743304366,4.739615070351222,2.225812476743766,0.9801299332754896,1.342554235871264,0.4253930458500933,0.20505335484241108,0.06562017037225447,0.04583624101726554,0.5984641375697689,0.3028086531150704,0.06674980444198908,0.008193133564243045,10.904768734739969,5.1731246706559615,2.0798218492621383,2.3185134868272974,16.722328879783205,6.3510331743991815,5.282552047792402,10.076981334470522,0.7743605255133715,0.37286968821991234,0.13421444860742038,0.181857586022858,0.7744443479380249,0.37703047678372503,0.12154663373173047,0.13979704779283544,1.5736366002052073,0.6943358117379781,0.39375028408470814,0.5199138571497729,67.50615490154124,32.270965519637215,11.656284365487732,11.199740425617618,12.960701851648679,5.916382030194245,3.079092937469378,3.855277329098032,22.741173400779495,11.306415695148914,2.915053289967801,1.3246447851838026,1.05
1PNJ,99.05919038419532,42.29387434057301,16.077413488770677,10.478759340463082,1.3105686109144783,0.28973700414492976,0.8455622632296688,1.0269987463681363,6.152810950945622,2.4550782839262384,1.1618117656607108,0.6280545601414383,55.59125505362713,16.946351999915557,23.214674313701583,13.907529588714489,5.169891310913744,2.0720377286451677,1.248776435723085,0.9462270112948654,0.44239353767699696,0.18525090073918582,0.08032048194728397,0.037064698350838504,0.6000554186059763,0.26810250337393954,0.0741999877714479,0.006088116723278908,11.046570093037188,4.6221806231756055,2.232312221974711,1.790987754939811,17.272161336096488,5.701327458143379,7.2201451969607735,7.553079535355061,0.8096342199334416,0.3369595956246363,0.17407457180678182,0.1779200275218506,0.8040143960693765,0.33877402364720144,0.1574989712031357,0.13693512361214114,1.653774295990754,0.6185871751440868,0.5263613524941196,0.42269864160325693,67.54549869966152,28.562917365570204,12.129777046444662,9.087446556646007,13.0048267128852,5.244335867341263,3.2291018913459064,3.0601102467814454,22.7921660326835,9.990977959128134,3.2957961705513115,1.0596134987416705,1.1
1POH,94.89632356920941,40.29395059832388,16.323650372581742,9.621011853134045,0.7450446577252002,0.058853786390089716,0.8095177240230655,1.0266438002988754,6.7226200780043746,2.768756606620013,1.2438532537894988,0.621206667898197,67.01626896985681,20.74056170956175,25.406323627982953,16.48474682743255,5.162363321895613,2.18057859265513,1.0232246968986276,1.0299068979746546,0.4275781881544211,0.17953042444686637,0.07581183981293424,0.031790033932016626,0.6039055898058275,0.2682806918919228,0.07585905810416009,0.00773615618708525,11.35138081073533,4.811017458641381,2.0042571528891218,2.1636877318199272,13.882207052880213,4.084079611026732,7.505106201790382,5.416127510472375,0.6913512037065959,0.2914074480525297,0.11761341612547434,0.138034695576608,0.7234285436018952,0.30481102053690773,0.12116182972890975,0.11280127334052042,1.5078927080942783,0.5595903170653609,0.46306520541712676,0.4125279140404611,65.13370984249406,27.56828553543128,11.150155193060412,8.76507799675641,12.362033106350859,4.88064401354904,3.0403915977211606,2.347960211895537,22.86289838872811,9.94655172258934,3.240986397745387,1.2050274588919183,2.7
1RIS,102.45408996084824,89.04171194834247,8.811940353064138,7.448456060207343,1.3354450680010486,0.41000213275572633,0.9865378617291313,1.0209632744904207,6.580153487881822,5.312708023659532,0.770881472098917,0.5053057724069995,86.32520453976923,49.401898408866586,18.968004119380776,18.355232644693636,6.0836566088521655,4.954404977299197,0.8872705733471379,1.122995661075621,0.46188709814887974,0.383693055828842,0.04643904102814593,0.024444506236351228,0.6098509981211775,0.541375013372476,0.03944839595549295,0.007259389259809246,12.33643183093365,10.329090147113083,1.4668172634730716,1.3685344894373632,17.9321882085763,11.562263617942913,7.287419314860473,6.728537029663921,0.7475131158372685,0.5923302489165369,0.12581055376866437,0.11264920361969798,0.7489427128643108,0.6122624891330002,0.10270049638094018,0.09343432888955318,1.8473120363615623,1.4738160678223624,0.3282016457484595,0.4647757576430662,73.55605944564809,62.06385205294469,8.300019381322638,6.546242106665809,14.204328975284449,11.80618539404718,1.945116214890287,1.9127653836756793,22.90978027079976,19.92624430791673,1.9151086426081527,0.9517404022776016,5.9
1SHF,98.62040438126583,20.22096186711685,14.028316739991256,14.255486857317736,0.8737362979598549,0.09868987234456206,0.7307475472861493,1.4576791293189302,6.475683845974551,1.274179546148111,1.2400325043335791,1.216288141232833,43.75510352668936,7.231060428635725,16.944457260681386,13.263671291508713,3.074311489231894,0.6161591120248475,0.5348752630987027,0.6920026563615421,0.4433447063912319,0.08887714293244589,0.07070086081812992,0.04820006003233551,0.6121367837526542,0.12820264171512183,0.07015726301219208,0.009333449347447351,11.615717466646247,2.3318752103413756,1.8599609444160683,2.451225070227054,13.434569680308392,2.345208117678364,5.300715765727825,9.43195077837887,0.7941661603944911,0.15510045137398687,0.14604261126001972,0.18729713768241524,0.7766984096195478,0.15560581697837336,0.12342138233875079,0.15714440500337726,1.35710119642699,0.2670898379078294,0.3025207368436577,0.5155491051466883,67.42015621497596,13.687358774070365,9.713326767236195,12.971124168542755,13.13426684489249,2.5810154780499,2.702762365818393,4.658551005882369,22.9121414274525,4.75839127531986,2.866625196358516,1.2883943754271325,4.5
1SHG,99.7191596782798,22.02211186695189,14.108907821488337,14.321443488934266,0.8943487503819887,0.12268324582428883,0.59408794498802,1.6473219238041874,6.4475519800321095,1.3773333928837639,1.0582979913543276,1.2116809116774856,47.65805308766054,8.251446234481271,16.55557010147539,14.373229578193673,3.7267531715219055,0.7467633012708723,0.8154219565683313,1.2051724438740659,0.43885294310708595,0.09451431344428131,0.07249737023620993,0.06450515024040357,0.6152435315461166,0.13687700776984427,0.07578225525320557,0.011693747715824146,12.135947254822051,2.622186346872028,1.863199078110143,2.443912970228032,14.197777641129793,2.885251490054897,3.8794989772291153,10.942774007945562,0.7461480150990569,0.15964176394223317,0.11844077303912062,0.18542723150116042,0.7392261614707908,0.15963217773859795,0.10715018711901711,0.1435277568631191,1.6412846118546385,0.34414640940707875,0.3816004351573174,0.634943803055378,69.80456326159899,15.333899162166036,9.661658214354164,11.994742465725835,13.280506096756442,2.8859865460038874,2.4567999483742096,4.386819354241353,23.237057993821917,5.115914804712912,3.085557362770779,1.3661051261578405,1.41
1SRL,96.2043370318959,21.849021869238364,13.868366572240872,13.445208785932872,0.8057578899224987,0.11155342179943754,0.6181121698772112,1.4707847430131729,6.561545965699233,1.379016949586925,1.4769665348658312,0.9754229195123472,44.71444574670731,7.815535519607233,20.60027402011537,14.540690407822227,3.0354341781552754,0.6334652876913264,0.6970210397693136,0.6520126943987813,0.4275183386797646,0.093885112438409,0.07136070291189012,0.04297539786552878,0.6023501547252489,0.13921785338129594,0.07290461346293016,0.00947780227468867,11.07934318833128,2.489535968439672,1.6931803690914293,2.033875219194154,11.353412050212054,2.125587334379834,5.323384940363957,10.766036847881647,0.7683421146159609,0.1691712593773251,0.13789449110275323,0.16066164886492232,0.7640419165778649,0.17019925926793286,0.1259171201584712,0.13266853169309117,1.3620438048407675,0.28916403271551366,0.34652137611404854,0.563189296687872,65.97273186081868,14.732671546078794,10.759357927088468,11.3806305220554,12.630143206503448,2.725625564534536,2.653578967980598,4.02316391020726,22.302383940333925,5.1219254434297525,2.913688445207863,1.2512409153720678,4.04
1TEN,96.70273936828357,55.361778472045515,14.37200013866929,12.315053561733723,0.6983124873266486,0.23511026040982147,0.5043045655254856,1.3976461786675154,6.52536089297922,3.6104283013975556,1.1439063720326914,0.9683331454534162,58.09917238229048,28.582651769971807,16.847304606810145,19.816500572161843,5.521755076826244,2.9042150403646154,1.204685948163815,1.369595982381451,0.41776315508535405,0.23656045387722321,0.059938911426536914,0.04130312260623291,0.6065914552353272,0.35935483392463147,0.06892737234015245,0.008261578832039798,11.531973229292305,6.519906000913739,1.86156660303091,2.397763797097659,14.066352002820913,6.684692544699685,5.165341555545404,9.41222442693951,0.7700557609109182,0.43091452201244995,0.13057068967747798,0.20668937089301115,0.7729757090770124,0.43867017580752254,0.12180599500423338,0.1598634282388213,1.4107134327157616,0.7662735579719817,0.29327183729303974,0.5932883427590971,65.87996035641163,37.48236144061655,10.208355189529227,12.220347353783591,12.142238413938731,6.568464084277098,2.4722886251552785,3.882836693453936,22.915575488981716,13.310829274431644,3.0429909655801115,1.536228551683091,1.06
1TIT,93.59552966466542,40.95029910289171,13.059080625417304,13.216118440796684,0.5224745742078384,0.051555930781309926,0.4368703168463475,1.4138823696292921,6.518176788419921,2.7336357101550175,1.0601884549327931,0.8669291928786508,65.72182905396076,23.92062379668782,20.45093430192938,16.132262313964656,4.918587781079188,2.0781851059004848,0.8541265853152704,1.4736277584577493,0.40591193575376033,0.17408084364730445,0.06381765948440452,0.04414495888855214,0.603463024749128,0.2680155519205952,0.07372363870393552,0.01041815364095812,11.306172645124256,4.8879698650924315,1.721361665315047,2.319838733424726,14.256034395728536,4.9610410733868076,5.095656199512649,10.936644206600876,0.7092774598324268,0.29696538494818236,0.13147004701783457,0.15189999824802625,0.72395051771752,0.30834926257752854,0.12072785491604521,0.12575151113816926,1.3950310659040666,0.5725298736485898,0.2948086875696747,0.5626858743567678,64.51690894083849,28.105949996137543,9.329733026419976,10.432955638444788,12.425770058090109,5.234089670648607,2.1692251026152594,3.516322319190256,22.874995972704212,9.971483088033759,3.188050316336884,1.4623104550612613,3.47
1UBQ,98.36928031111624,30.49693276123393,16.281629334832612,7.0920596007388825,0.8927812691935451,0.15425317876034964,0.7291296565532822,1.1531057468127939,6.131056340333198,1.860360978177005,1.2102918324361027,0.5834607326370186,47.64100903262835,11.793147822936389,15.729527870260064,14.888425007612621,4.375267493087543,1.321600707558069,0.8331795615801073,0.7417325773471015,0.47212821063486987,0.14179415293215644,0.09006273071760966,0.024530803280738502,0.600377211367093,0.19431984069284258,0.07230854525260744,0.007647174997507694,12.225026102345668,3.652958517564231,2.432481319947543,1.3166472749587281,15.05457182720918,3.914053395859332,7.185075680582462,8.615770455700433,0.7887682729453696,0.2290493876340403,0.1529043686184586,0.09343682083676397,0.7839900543171182,0.23414875166256854,0.1344243822823156,0.07607559228287109,1.7193083011454469,0.4801680476611285,0.506674262337683,0.43832791229504053,70.70082830331508,21.254791016784857,13.418686627423034,6.204110346793424,13.037540761508524,3.744080511117911,3.2823350851859714,1.957375438327527,22.796989108141805,7.2496678585526935,3.1438460086244757,0.9781322867758512,7.33
1URN,99.54779019325993,91.26936196245197,7.763285858030773,8.666816446500468,1.454415214799984,0.30327555561896496,0.9886935771229001,1.0319728504600976,6.51837804599488,5.574820507126323,0.7200245848595666,0.8324815729093874,73.47914691598106,44.0118518123571,22.351693676189324,22.151024624813534,5.007321943755774,4.350230979958718,0.5784997940876481,0.7829025511119956,0.46906527039570717,0.4004938259835788,0.05394680488392628,0.02699142288873622,0.6061359922760327,0.5768425340490094,0.02626924779871868,0.006042642891994385,12.03778241204273,10.654508056551629,1.419793395339776,1.5677280270777214,16.220741814020737,10.837105490967168,7.664073543745732,6.305794221757108,0.7537961046037577,0.6502552093219501,0.11325414140736116,0.11846832387432323,0.7531302806154541,0.6665486425188057,0.08918145048002885,0.09437958289351424,1.7889545201151413,1.4481497009091788,0.3785549420167608,0.4600990505781078,71.17974527717222,63.801446924746756,7.593818344337884,8.3333909079536,13.609986524805612,11.866145778552116,1.9326229879140684,2.4465630167324774,22.451422865252898,21.100605490104616,1.2172943182640414,1.1524754527036514,5.73
1VII,99.05666229279456,30.143468889535686,6.873589452993663,7.801569805801792,0.49118968306217436,0.1335467155511721,0.7886259826721477,1.108794959304549,5.269074046935359,1.6722208725552015,0.6737571100982918,0.5588921959117151,10.71615535042409,2.998806009631432,3.2151467941750638,2.344298174303064,2.3163800062696076,0.6959251160275428,0.4025341494212546,0.538808975597829,0.4813957984819282,0.1500035250001247,0.050662610839145,0.02455637648236245,0.601181867261769,0.187848463897906,0.0168100136634168,0.008536054992969529,11.784679308013024,3.5230019264140746,1.1900395624918305,0.8747650433841413,12.473029240889863,3.484146960440474,6.578419352688457,8.28930145971605,0.6888989836574423,0.21410425567112795,0.10636999181077172,0.06498505679870814,0.689975434250275,0.21391007247983418,0.0802515529512775,0.05096974683627348,1.624549311622372,0.47387816589008125,0.3237035464734318,0.461767482721775,70.31496189729823,21.147765881155124,6.9262614402314835,5.75965837583214,13.763202392157522,4.1027948725690955,2.104084521103716,2.1762444489010906,22.452156719698333,6.954893319064201,1.035386650228459,0.7799225219288642,11.52
